,indice,page_number,line_number,text,text_type,speaker,time_added
0,0,0,0," SAMUEL C. WORDEMAN, Ph.D a witness herein, having been first duly sworn, was examined and testified as follows: EXAMINATION",,,start_question
1,121,4,23,Would you state your full name and spell your last name for the Ladies and Gentlemen of the jury.,q,MR. FLYNN,start_answer
2,124,5,1,Sure.  My name is Samuel Clayton Wordeman.  My last name is spelled W-O-R-D-E-M-A-N.,a,THE WITNESS,start_question
3,126,5,3,"Can you briefly describe your educational background, where you went to school, and what degrees you obtained?",q,MR. FLYNN,start_answer
4,129,5,6,"Sure.  I did my undergraduate work at Washington University in St. Louis, where I obtained a bachelor's degree in biomedical engineering with a focus on biomechanics.  And then I started my graduate work at the University of Cincinnati in a Ph.D. program for biomedical engineering and then subsequently transferred to Ohio State, where I obtained a master's degree and Ph.D. in biomedical engineering.",a,THE WITNESS,start_question
5,137,5,14,What is biomechanics or biomedical engineering?,q,MR. FLYNN,start_answer
6,138,5,15,"Sure.  So as sort of an umbrella discipline, biomedical engineering is any field that utilizes the principles of engineering and physics in the context of biology and medicine.  So there are biomedical engineers who design implants and hip or knee prosthesis.  There are biomedical engineers who design surgical instrumentation. And my specific area of focus within the field of biomedical engineering is what's referred to as biomechanics.  And essentially biomechanics is a field that takes the principles of mechanical engineering, so the principles of forces and, you know, stretches and strains and applies them to, in this case, the human body. So I spent a lot of time studying the mechanical properties of the tissues of the human body and how those tissues respond to stretching or straining and application of external forces. And then another field within biomechanics is sort of what I would refer to as injury biomechanics which is the type of force, the direction of force, and the nature of force required to cause particular injuries to the human body.",a,THE WITNESS,start_question
7,160,6,12,What types of research have you performed in biomedical engineering?,q,MR. FLYNN,start_answer
8,162,6,14,"Sure.  I have done a lot of different types of research in biomedical engineering.  When I was doing my graduate work, I worked in a lab where we had a big 3D motion analysis system, and we would actually measure the 3D motion of the human body.  So the same type of systems that you see at play when you see a Pixar movie or something where you see people with markers on their skin, and then you can track the markers in three dimensions. We use that same technology for more scientific type of analysis. I have also done a lot of research using cadavers or human tissue donations, people who have donated their bodies to science, where we'll actually take the part of the human anatomy and apply forces to it and measure the types of forces required to cause a particular injury and investigate what I would call injury mechanisms. I have also done a lot of research with regard to what I would call a computer analysis.  So we'll take the same type of analysis that we did with the cadavers or with the live subjects and we'll actually create a computer model or a 3D model in the computer to allow us to further investigate the effective various forces on the tissues of the human body. And then in addition to that type of research, I have also done crash testing research through the course of my employment with ARCCA, where I've actually measured the forces associated with automobile crashes.  And I have also done component testing of motor vehicle accidents in the context of a biomechanical analysis.",a,THE WITNESS,start_question
9,192,7,19,Where did you go after you obtained your Ph.D.?,q,MR. FLYNN,start_answer
10,193,7,20,"Sure.  So shortly after I finished my graduate work, I stayed on board with Ohio State for approximately six months doing a postdoctoral research-ship, where I was essentially doing a lot of the same type of work I was doing as a graduate student, and I was also helping to get some new research projects off the ground, projects that I had helped obtain funding from the National Institutes of Health for.  And then after about six months, I went to work for a company where I am currently employed called ARCCA.",a,THE WITNESS,start_question
11,204,8,6,What is ARCCA?,q,MR. FLYNN,start_answer
12,205,8,7,"ARCCA is an engineering consulting company.  We do a lot of different types of engineering consulting.  We have people who do purely sort of accident reconstruction type of opinions.  We have people who are structural engineers who do structural engineering. We started out as a group of naval engineers in the 1980s.  These are guys who were involved with designing ejection systems and restraint systems from naval aircraft, and then they sort of found a natural niche in the automotive world after they got out of the military and into the civilian world.  And so we have a lot of different types of engineers, but we are an engineering consulting company that does a lot of different types of work.",a,THE WITNESS,start_question
13,219,8,21,"With respect to ARCCA, what is your role?",q,MR. FLYNN,start_answer
14,220,8,22,"So my role is what's referred to -- my job title is a Senior Biomechanist.  So I'm in our biomechanics department, and my job is essentially to evaluate the safety of restraint systems and to perform what I would call biomechanical engineering causation analyses in automotive or occupational settings.  And -- so essentially I investigate injury mechanisms.  I investigate the types of forces associated with various incidents. And then I also do some work with the National Hockey League, making recommendations as to the safety of their equipment.  So, generally speaking, I'm involved in identifying the safety of various systems and identifying the potential for injury due to various circumstances.",a,THE WITNESS,start_question
15,235,9,12,Have you published any of the results of your research endeavors?,q,MR. FLYNN,start_answer
16,237,9,14,"Yes, sir.  I have about 22 publications to date, I believe.  Generally speaking, they all involve some sort of injury mechanism identification or identification of risk of injury.",a,THE WITNESS,start_question
17,241,9,18,Have you ever presented your research to groups of other engineering professionals?,q,MR. FLYNN,start_answer
18,243,9,20,"Yes; I have presented numerous times at the national level, numerous national conferences as well as some smaller conferences.  I've also been fortunate enough to receive recognition in the form of awards from national organizations for some of the research that I have done. So, yeah, I have presented on the national stage multiple times.",a,THE WITNESS,start_question
19,251,10,3,Are you a medical doctor?,q,MR. FLYNN,start_answer
20,252,10,4,"No, sir, I'm not a medical doctor.  And sort of the main difference between what I do and what a medical doctor does is a medical doctor is trained in order to identify and diagnose injuries and then put forth a treatment plan to help a patient recover from those injuries. My training really is in specifically understanding how those injuries occur in the first place. So I don't treat or diagnose patients.  I am essentially interested in the forces required to cause the injuries in the first place.",a,THE WITNESS,start_question
21,263,10,15,"With respect to your work in this case, are you contesting any of the diagnoses that were made by any of Ms. Perez's treating physicians?",q,MR. FLYNN,start_answer
22,266,10,18,"No, sir, certainly not.  As I mentioned, that -- really the diagnosis falls under the purview of the medical doctors and that's what they're trained to do.  So certainly actually accepting those diagnoses as fact is sort of the first step in my analysis.",a,THE WITNESS,start_question
23,271,10,23,Have you previously been qualified to give testimony in courts regarding the same topics you're here to testify about today?,q,MR. FLYNN,start_answer
24,275,11,2,"Yes, sir; I have been qualified to testify in courts in New York, New Jersey, Massachusetts, and Illinois.",a,THE WITNESS,start_question
25,278,11,5,And has your testimony ever been precluded or barred in any court?,q,MR. FLYNN,start_answer
26,280,11,7,"No, it has not.",a,THE WITNESS,start_chat
27,281,11,8,Objection.  Relevancy.,side_chat,MS. GROSS,start_question
28,283,11,10,"Doctor, I'm going to show you what has been marked as Exhibit No. 1 with today's date for identification purposes.  Can you identify that document?",q,MR. FLYNN,start_answer
